번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
32296.0,28,2018.0,좌측면,단어,KETI_SL_0000032296,27
32297.0,28,2018.0,좌측면,단어,KETI_SL_0000032297,28
32298.0,28,2018.0,좌측면,단어,KETI_SL_0000032298,29
32299.0,28,2018.0,좌측면,단어,KETI_SL_0000032299,30
32300.0,28,2018.0,좌측면,단어,KETI_SL_0000032300,31
32301.0,28,2018.0,좌측면,단어,KETI_SL_0000032301,32
32302.0,28,2018.0,좌측면,단어,KETI_SL_0000032302,33
32303.0,28,2018.0,좌측면,단어,KETI_SL_0000032303,34
32304.0,28,2018.0,좌측면,단어,KETI_SL_0000032304,35
32305.0,28,2018.0,좌측면,단어,KETI_SL_0000032305,36
32306.0,28,2018.0,좌측면,단어,KETI_SL_0000032306,37
32307.0,28,2018.0,좌측면,단어,KETI_SL_0000032307,38
32308.0,28,2018.0,좌측면,단어,KETI_SL_0000032308,39
32309.0,28,2018.0,좌측면,단어,KETI_SL_0000032309,40
32310.0,28,2018.0,좌측면,단어,KETI_SL_0000032310,41
32311.0,28,2018.0,좌측면,단어,KETI_SL_0000032311,42
32312.0,28,2018.0,좌측면,단어,KETI_SL_0000032312,43
32313.0,28,2018.0,좌측면,단어,KETI_SL_0000032313,44
32314.0,28,2018.0,좌측면,단어,KETI_SL_0000032314,45
32315.0,28,2018.0,좌측면,단어,KETI_SL_0000032315,46
32316.0,28,2018.0,좌측면,단어,KETI_SL_0000032316,47
32317.0,28,2018.0,좌측면,단어,KETI_SL_0000032317,48
32318.0,28,2018.0,좌측면,단어,KETI_SL_0000032318,49
32319.0,28,2018.0,좌측면,단어,KETI_SL_0000032319,50
32320.0,28,2018.0,좌측면,단어,KETI_SL_0000032320,51
32321.0,28,2018.0,좌측면,단어,KETI_SL_0000032321,52
32322.0,28,2018.0,좌측면,단어,KETI_SL_0000032322,53
32323.0,28,2018.0,좌측면,단어,KETI_SL_0000032323,54
32324.0,28,2018.0,좌측면,단어,KETI_SL_0000032324,55
32325.0,28,2018.0,좌측면,단어,KETI_SL_0000032325,56
32326.0,28,2018.0,좌측면,단어,KETI_SL_0000032326,57
32327.0,28,2018.0,좌측면,단어,KETI_SL_0000032327,58
32328.0,28,2018.0,좌측면,단어,KETI_SL_0000032328,59
32329.0,28,2018.0,좌측면,단어,KETI_SL_0000032329,60
32330.0,28,2018.0,좌측면,단어,KETI_SL_0000032330,61
32331.0,28,2018.0,좌측면,단어,KETI_SL_0000032331,62
32332.0,28,2018.0,좌측면,단어,KETI_SL_0000032332,63
32333.0,28,2018.0,좌측면,단어,KETI_SL_0000032333,64
32334.0,28,2018.0,좌측면,단어,KETI_SL_0000032334,65
32335.0,28,2018.0,좌측면,단어,KETI_SL_0000032335,66
32336.0,28,2018.0,좌측면,단어,KETI_SL_0000032336,67
32337.0,28,2018.0,좌측면,단어,KETI_SL_0000032337,68
32338.0,28,2018.0,좌측면,단어,KETI_SL_0000032338,69
32339.0,28,2018.0,좌측면,단어,KETI_SL_0000032339,70
32340.0,28,2018.0,좌측면,단어,KETI_SL_0000032340,71
32341.0,28,2018.0,좌측면,단어,KETI_SL_0000032341,72
32342.0,28,2018.0,좌측면,단어,KETI_SL_0000032342,73
32343.0,28,2018.0,좌측면,단어,KETI_SL_0000032343,74
32344.0,28,2018.0,좌측면,단어,KETI_SL_0000032344,75
32345.0,28,2018.0,좌측면,단어,KETI_SL_0000032345,76
32346.0,28,2018.0,좌측면,단어,KETI_SL_0000032346,77
32347.0,28,2018.0,좌측면,단어,KETI_SL_0000032347,78
32348.0,28,2018.0,좌측면,단어,KETI_SL_0000032348,79
32349.0,28,2018.0,좌측면,단어,KETI_SL_0000032349,80
32350.0,28,2018.0,좌측면,단어,KETI_SL_0000032350,81
32351.0,28,2018.0,좌측면,단어,KETI_SL_0000032351,82
32352.0,28,2018.0,좌측면,단어,KETI_SL_0000032352,83
32353.0,28,2018.0,좌측면,단어,KETI_SL_0000032353,84
32354.0,28,2018.0,좌측면,단어,KETI_SL_0000032354,85
32355.0,28,2018.0,좌측면,단어,KETI_SL_0000032355,86
32356.0,28,2018.0,좌측면,단어,KETI_SL_0000032356,87
32357.0,28,2018.0,좌측면,단어,KETI_SL_0000032357,88
32358.0,28,2018.0,좌측면,단어,KETI_SL_0000032358,89
32359.0,28,2018.0,좌측면,단어,KETI_SL_0000032359,90
32360.0,28,2018.0,좌측면,단어,KETI_SL_0000032360,91
32361.0,28,2018.0,좌측면,단어,KETI_SL_0000032361,92
32362.0,28,2018.0,좌측면,단어,KETI_SL_0000032362,93
32363.0,28,2018.0,좌측면,단어,KETI_SL_0000032363,94
32364.0,28,2018.0,좌측면,단어,KETI_SL_0000032364,95
32365.0,28,2018.0,좌측면,단어,KETI_SL_0000032365,96
32366.0,28,2018.0,좌측면,단어,KETI_SL_0000032366,97
32367.0,28,2018.0,좌측면,단어,KETI_SL_0000032367,98
32368.0,28,2018.0,좌측면,단어,KETI_SL_0000032368,99
32369.0,28,2018.0,좌측면,단어,KETI_SL_0000032369,100
32370.0,28,2018.0,좌측면,단어,KETI_SL_0000032370,112
32371.0,28,2018.0,좌측면,단어,KETI_SL_0000032371,119
32372.0,28,2018.0,좌측면,단어,KETI_SL_0000032372,1000
32373.0,28,2018.0,좌측면,단어,KETI_SL_0000032373,10000
32374.0,28,2018.0,좌측면,단어,KETI_SL_0000032374,가렵다
32375.0,28,2018.0,좌측면,단어,KETI_SL_0000032375,가스
32376.0,28,2018.0,좌측면,단어,KETI_SL_0000032376,가슴
32377.0,28,2018.0,좌측면,단어,KETI_SL_0000032377,가시
32378.0,28,2018.0,좌측면,단어,KETI_SL_0000032378,각목
32379.0,28,2018.0,좌측면,단어,KETI_SL_0000032379,갇히다
32380.0,28,2018.0,좌측면,단어,KETI_SL_0000032380,감금
32381.0,28,2018.0,좌측면,단어,KETI_SL_0000032381,감전
32382.0,28,2018.0,좌측면,단어,KETI_SL_0000032382,강
32383.0,28,2018.0,좌측면,단어,KETI_SL_0000032383,강남구
32384.0,28,2018.0,좌측면,단어,KETI_SL_0000032384,강동구
32385.0,28,2018.0,좌측면,단어,KETI_SL_0000032385,강북구
32386.0,28,2018.0,좌측면,단어,KETI_SL_0000032386,강서구
32387.0,28,2018.0,좌측면,단어,KETI_SL_0000032387,강풍
32388.0,28,2018.0,좌측면,단어,KETI_SL_0000032388,개
32389.0,28,2018.0,좌측면,단어,KETI_SL_0000032389,거실
32390.0,28,2018.0,좌측면,단어,KETI_SL_0000032390,걸렸다
32391.0,28,2018.0,좌측면,단어,KETI_SL_0000032391,결박
32392.0,28,2018.0,좌측면,단어,KETI_SL_0000032392,경운기
32393.0,28,2018.0,좌측면,단어,KETI_SL_0000032393,경찰
32394.0,28,2018.0,좌측면,단어,KETI_SL_0000032394,경찰차
32395.0,28,2018.0,좌측면,단어,KETI_SL_0000032395,계곡
32396.0,28,2018.0,좌측면,단어,KETI_SL_0000032396,계단
32397.0,28,2018.0,좌측면,단어,KETI_SL_0000032397,고속도로
32398.0,28,2018.0,좌측면,단어,KETI_SL_0000032398,고압전선
32399.0,28,2018.0,좌측면,단어,KETI_SL_0000032399,고열
32400.0,28,2018.0,좌측면,단어,KETI_SL_0000032400,고장
32401.0,28,2018.0,좌측면,단어,KETI_SL_0000032401,부러지다
32402.0,28,2018.0,좌측면,단어,KETI_SL_0000032402,골절
32403.0,28,2018.0,좌측면,단어,KETI_SL_0000032403,탈골
32404.0,28,2018.0,좌측면,단어,KETI_SL_0000032404,곰
32405.0,28,2018.0,좌측면,단어,KETI_SL_0000032405,공사장
32406.0,28,2018.0,좌측면,단어,KETI_SL_0000032406,공원
32407.0,28,2018.0,좌측면,단어,KETI_SL_0000032407,놀이터
32408.0,28,2018.0,좌측면,단어,KETI_SL_0000032408,공장
32409.0,28,2018.0,좌측면,단어,KETI_SL_0000032409,관악구
32410.0,28,2018.0,좌측면,단어,KETI_SL_0000032410,광진구
32411.0,28,2018.0,좌측면,단어,KETI_SL_0000032411,교통사고
32412.0,28,2018.0,좌측면,단어,KETI_SL_0000032412,구급대
32413.0,28,2018.0,좌측면,단어,KETI_SL_0000032413,구급대원
32414.0,28,2018.0,좌측면,단어,KETI_SL_0000032414,구급차
32415.0,28,2018.0,좌측면,단어,KETI_SL_0000032415,구로구
32416.0,28,2018.0,좌측면,단어,KETI_SL_0000032416,구청
32417.0,28,2018.0,좌측면,단어,KETI_SL_0000032417,구해주세요
32418.0,28,2018.0,좌측면,단어,KETI_SL_0000032418,귀
32419.0,28,2018.0,좌측면,단어,KETI_SL_0000032419,금가다
32420.0,28,2018.0,좌측면,단어,KETI_SL_0000032420,금요일
32421.0,28,2018.0,좌측면,단어,KETI_SL_0000032421,금천구
32422.0,28,2018.0,좌측면,단어,KETI_SL_0000032422,급류
32423.0,28,2018.0,좌측면,단어,KETI_SL_0000032423,기절
32424.0,28,2018.0,좌측면,단어,KETI_SL_0000032424,기절하다
32425.0,28,2018.0,좌측면,단어,KETI_SL_0000032425,깔리다
32426.0,28,2018.0,좌측면,단어,KETI_SL_0000032426,끓는물
32427.0,28,2018.0,좌측면,단어,KETI_SL_0000032427,남자친구
32428.0,28,2018.0,좌측면,단어,KETI_SL_0000032428,남편
32429.0,28,2018.0,좌측면,단어,KETI_SL_0000032429,남학생
32430.0,28,2018.0,좌측면,단어,KETI_SL_0000032430,납치
32431.0,28,2018.0,좌측면,단어,KETI_SL_0000032431,낫
32432.0,28,2018.0,좌측면,단어,KETI_SL_0000032432,낯선남자
32433.0,28,2018.0,좌측면,단어,KETI_SL_0000032433,낯선사람
32434.0,28,2018.0,좌측면,단어,KETI_SL_0000032434,낯선여자
32435.0,28,2018.0,좌측면,단어,KETI_SL_0000032435,내년
32436.0,28,2018.0,좌측면,단어,KETI_SL_0000032436,내일
32437.0,28,2018.0,좌측면,단어,KETI_SL_0000032437,냄새나다
32438.0,28,2018.0,좌측면,단어,KETI_SL_0000032438,노원구
32439.0,28,2018.0,좌측면,단어,KETI_SL_0000032439,논
32440.0,28,2018.0,좌측면,단어,KETI_SL_0000032440,농약
32441.0,28,2018.0,좌측면,단어,KETI_SL_0000032441,누나
32442.0,28,2018.0,좌측면,단어,KETI_SL_0000032442,누수
32443.0,28,2018.0,좌측면,단어,KETI_SL_0000032443,누전
32444.0,28,2018.0,좌측면,단어,KETI_SL_0000032444,누출
32445.0,28,2018.0,좌측면,단어,KETI_SL_0000032445,눈
32446.0,28,2018.0,좌측면,단어,KETI_SL_0000032446,다리
32447.0,28,2018.0,좌측면,단어,KETI_SL_0000032447,다음
32448.0,28,2018.0,좌측면,단어,KETI_SL_0000032448,달(월)
32449.0,28,2018.0,좌측면,단어,KETI_SL_0000032449,대문앞
32450.0,28,2018.0,좌측면,단어,KETI_SL_0000032450,도둑
32451.0,28,2018.0,좌측면,단어,KETI_SL_0000032451,절도
32452.0,28,2018.0,좌측면,단어,KETI_SL_0000032452,도로
32453.0,28,2018.0,좌측면,단어,KETI_SL_0000032453,도봉구
32454.0,28,2018.0,좌측면,단어,KETI_SL_0000032454,독극물
32455.0,28,2018.0,좌측면,단어,KETI_SL_0000032455,독버섯
32456.0,28,2018.0,좌측면,단어,KETI_SL_0000032456,독사
32457.0,28,2018.0,좌측면,단어,KETI_SL_0000032457,동대문구
32458.0,28,2018.0,좌측면,단어,KETI_SL_0000032458,동생
32459.0,28,2018.0,좌측면,단어,KETI_SL_0000032459,동작구
32460.0,28,2018.0,좌측면,단어,KETI_SL_0000032460,동전
32461.0,28,2018.0,좌측면,단어,KETI_SL_0000032461,두드러기생기다
32462.0,28,2018.0,좌측면,단어,KETI_SL_0000032462,뒤
32463.0,28,2018.0,좌측면,단어,KETI_SL_0000032463,뒤통수
32464.0,28,2018.0,좌측면,단어,KETI_SL_0000032464,등
32465.0,28,2018.0,좌측면,단어,KETI_SL_0000032465,딸
32466.0,28,2018.0,좌측면,단어,KETI_SL_0000032466,떨어지다
32467.0,28,2018.0,좌측면,단어,KETI_SL_0000032467,쓰러지다
32468.0,28,2018.0,좌측면,단어,KETI_SL_0000032468,뜨거운물
32469.0,28,2018.0,좌측면,단어,KETI_SL_0000032469,마당
32470.0,28,2018.0,좌측면,단어,KETI_SL_0000032470,마포구
32471.0,28,2018.0,좌측면,단어,KETI_SL_0000032471,말려주세요
32472.0,28,2018.0,좌측면,단어,KETI_SL_0000032472,말벌
32473.0,28,2018.0,좌측면,단어,KETI_SL_0000032473,맹견
32474.0,28,2018.0,좌측면,단어,KETI_SL_0000032474,머리
32475.0,28,2018.0,좌측면,단어,KETI_SL_0000032475,멧돼지
32476.0,28,2018.0,좌측면,단어,KETI_SL_0000032476,목
32477.0,28,2018.0,좌측면,단어,KETI_SL_0000032477,목요일
32478.0,28,2018.0,좌측면,단어,KETI_SL_0000032478,무너지다
32479.0,28,2018.0,좌측면,단어,KETI_SL_0000032479,붕괴
32480.0,28,2018.0,좌측면,단어,KETI_SL_0000032480,무릎
32481.0,28,2018.0,좌측면,단어,KETI_SL_0000032481,문틈
32482.0,28,2018.0,좌측면,단어,KETI_SL_0000032482,물
32483.0,28,2018.0,좌측면,단어,KETI_SL_0000032483,밑에
32484.0,28,2018.0,좌측면,단어,KETI_SL_0000032484,아래
32485.0,28,2018.0,좌측면,단어,KETI_SL_0000032485,바다
32486.0,28,2018.0,좌측면,단어,KETI_SL_0000032486,반점생기다
32487.0,28,2018.0,좌측면,단어,KETI_SL_0000032487,발
32488.0,28,2018.0,좌측면,단어,KETI_SL_0000032488,발가락
32489.0,28,2018.0,좌측면,단어,KETI_SL_0000032489,발목
32490.0,28,2018.0,좌측면,단어,KETI_SL_0000032490,발작
32491.0,28,2018.0,좌측면,단어,KETI_SL_0000032491,방망이
32492.0,28,2018.0,좌측면,단어,KETI_SL_0000032492,밭
32493.0,28,2018.0,좌측면,단어,KETI_SL_0000032493,배
32494.0,28,2018.0,좌측면,단어,KETI_SL_0000032494,복부
32495.0,28,2018.0,좌측면,단어,KETI_SL_0000032495,배고프다
32496.0,28,2018.0,좌측면,단어,KETI_SL_0000032496,뱀
32497.0,28,2018.0,좌측면,단어,KETI_SL_0000032497,벌
32498.0,28,2018.0,좌측면,단어,KETI_SL_0000032498,범람
32499.0,28,2018.0,좌측면,단어,KETI_SL_0000032499,벼락
32500.0,28,2018.0,좌측면,단어,KETI_SL_0000032500,병원
32501.0,28,2018.0,좌측면,단어,KETI_SL_0000032501,보건소
32502.0,28,2018.0,좌측면,단어,KETI_SL_0000032502,보내주세요(경찰)
32503.0,28,2018.0,좌측면,단어,KETI_SL_0000032503,보내주세요(구급차)
32504.0,28,2018.0,좌측면,단어,KETI_SL_0000032504,복통
32505.0,28,2018.0,좌측면,단어,KETI_SL_0000032505,볼
32506.0,28,2018.0,좌측면,단어,KETI_SL_0000032506,부엌
32507.0,28,2018.0,좌측면,단어,KETI_SL_0000032507,불
32508.0,28,2018.0,좌측면,단어,KETI_SL_0000032508,불나다
32509.0,28,2018.0,좌측면,단어,KETI_SL_0000032509,붕대
32510.0,28,2018.0,좌측면,단어,KETI_SL_0000032510,비닐하우스
32511.0,28,2018.0,좌측면,단어,KETI_SL_0000032511,비상약
32512.0,28,2018.0,좌측면,단어,KETI_SL_0000032512,빌라
32513.0,28,2018.0,좌측면,단어,KETI_SL_0000032513,뼈
32514.0,28,2018.0,좌측면,단어,KETI_SL_0000032514,사이
32515.0,28,2018.0,좌측면,단어,KETI_SL_0000032515,산
32516.0,28,2018.0,좌측면,단어,KETI_SL_0000032516,살충제
32517.0,28,2018.0,좌측면,단어,KETI_SL_0000032517,살해
32518.0,28,2018.0,좌측면,단어,KETI_SL_0000032518,삼키다
32519.0,28,2018.0,좌측면,단어,KETI_SL_0000032519,서대문구
32520.0,28,2018.0,좌측면,단어,KETI_SL_0000032520,서랍
32521.0,28,2018.0,좌측면,단어,KETI_SL_0000032521,서울시
32522.0,28,2018.0,좌측면,단어,KETI_SL_0000032522,서초구
32523.0,28,2018.0,좌측면,단어,KETI_SL_0000032523,선반
32524.0,28,2018.0,좌측면,단어,KETI_SL_0000032524,선생님
32525.0,28,2018.0,좌측면,단어,KETI_SL_0000032525,성동구
32526.0,28,2018.0,좌측면,단어,KETI_SL_0000032526,성북구
32527.0,28,2018.0,좌측면,단어,KETI_SL_0000032527,성폭행
32528.0,28,2018.0,좌측면,단어,KETI_SL_0000032528,소방관
32529.0,28,2018.0,좌측면,단어,KETI_SL_0000032529,소방차
32530.0,28,2018.0,좌측면,단어,KETI_SL_0000032530,소화기
32531.0,28,2018.0,좌측면,단어,KETI_SL_0000032531,소화전
32532.0,28,2018.0,좌측면,단어,KETI_SL_0000032532,손
32533.0,28,2018.0,좌측면,단어,KETI_SL_0000032533,손가락
32534.0,28,2018.0,좌측면,단어,KETI_SL_0000032534,손목
32535.0,28,2018.0,좌측면,단어,KETI_SL_0000032535,송파구
32536.0,28,2018.0,좌측면,단어,KETI_SL_0000032536,수영장
32537.0,28,2018.0,좌측면,단어,KETI_SL_0000032537,수요일
32538.0,28,2018.0,좌측면,단어,KETI_SL_0000032538,술취한 사람
32539.0,28,2018.0,좌측면,단어,KETI_SL_0000032539,숨을안쉬다
32540.0,28,2018.0,좌측면,단어,KETI_SL_0000032540,시청
32541.0,28,2018.0,좌측면,단어,KETI_SL_0000032541,신고하세요(경찰)
32542.0,28,2018.0,좌측면,단어,KETI_SL_0000032542,심장마비
32543.0,28,2018.0,좌측면,단어,KETI_SL_0000032543,아기
32544.0,28,2018.0,좌측면,단어,KETI_SL_0000032544,아이들
32545.0,28,2018.0,좌측면,단어,KETI_SL_0000032545,어린이
32546.0,28,2018.0,좌측면,단어,KETI_SL_0000032546,아내
32547.0,28,2018.0,좌측면,단어,KETI_SL_0000032547,아들
32548.0,28,2018.0,좌측면,단어,KETI_SL_0000032548,아빠
32549.0,28,2018.0,좌측면,단어,KETI_SL_0000032549,아저씨
32550.0,28,2018.0,좌측면,단어,KETI_SL_0000032550,아줌마
32551.0,28,2018.0,좌측면,단어,KETI_SL_0000032551,아파트
32552.0,28,2018.0,좌측면,단어,KETI_SL_0000032552,인대
32553.0,28,2018.0,좌측면,단어,KETI_SL_0000032553,안방
32554.0,28,2018.0,좌측면,단어,KETI_SL_0000032554,알려주세요
32555.0,28,2018.0,좌측면,단어,KETI_SL_0000032555,앞
32556.0,28,2018.0,좌측면,단어,KETI_SL_0000032556,앞집
32557.0,28,2018.0,좌측면,단어,KETI_SL_0000032557,약국
32558.0,28,2018.0,좌측면,단어,KETI_SL_0000032558,약사
32559.0,28,2018.0,좌측면,단어,KETI_SL_0000032559,양천구
32560.0,28,2018.0,좌측면,단어,KETI_SL_0000032560,어깨
32561.0,28,2018.0,좌측면,단어,KETI_SL_0000032561,어제
32562.0,28,2018.0,좌측면,단어,KETI_SL_0000032562,어지러움
32563.0,28,2018.0,좌측면,단어,KETI_SL_0000032563,언니
32564.0,28,2018.0,좌측면,단어,KETI_SL_0000032564,얼굴
32565.0,28,2018.0,좌측면,단어,KETI_SL_0000032565,엄마
32566.0,28,2018.0,좌측면,단어,KETI_SL_0000032566,엘리베이터
32567.0,28,2018.0,좌측면,단어,KETI_SL_0000032567,여자친구
32568.0,28,2018.0,좌측면,단어,KETI_SL_0000032568,여학생
32569.0,28,2018.0,좌측면,단어,KETI_SL_0000032569,연기
32570.0,28,2018.0,좌측면,단어,KETI_SL_0000032570,연락해주세요
32571.0,28,2018.0,좌측면,단어,KETI_SL_0000032571,열
32572.0,28,2018.0,좌측면,단어,KETI_SL_0000032572,열나다
32573.0,28,2018.0,좌측면,단어,KETI_SL_0000032573,열어주세요
32574.0,28,2018.0,좌측면,단어,KETI_SL_0000032574,엽총
32575.0,28,2018.0,좌측면,단어,KETI_SL_0000032575,영등포구
32576.0,28,2018.0,좌측면,단어,KETI_SL_0000032576,옆집
32577.0,28,2018.0,좌측면,단어,KETI_SL_0000032577,옆집 아저씨
32578.0,28,2018.0,좌측면,단어,KETI_SL_0000032578,옆집 할아버지
32579.0,28,2018.0,좌측면,단어,KETI_SL_0000032579,옆집사람
32580.0,28,2018.0,좌측면,단어,KETI_SL_0000032580,옆쪽
32581.0,28,2018.0,좌측면,단어,KETI_SL_0000032581,오늘
32582.0,28,2018.0,좌측면,단어,KETI_SL_0000032582,오른쪽
32583.0,28,2018.0,좌측면,단어,KETI_SL_0000032583,오른쪽-귀
32584.0,28,2018.0,좌측면,단어,KETI_SL_0000032584,오른쪽-눈
32585.0,28,2018.0,좌측면,단어,KETI_SL_0000032585,오빠
32586.0,28,2018.0,좌측면,단어,KETI_SL_0000032586,옥상
32587.0,28,2018.0,좌측면,단어,KETI_SL_0000032587,올해
32588.0,28,2018.0,좌측면,단어,KETI_SL_0000032588,왼쪽
32589.0,28,2018.0,좌측면,단어,KETI_SL_0000032589,왼쪽-귀
32590.0,28,2018.0,좌측면,단어,KETI_SL_0000032590,왼쪽-눈
32591.0,28,2018.0,좌측면,단어,KETI_SL_0000032591,욕실
32592.0,28,2018.0,좌측면,단어,KETI_SL_0000032592,용산구
32593.0,28,2018.0,좌측면,단어,KETI_SL_0000032593,우리집
32594.0,28,2018.0,좌측면,단어,KETI_SL_0000032594,운동장
32595.0,28,2018.0,좌측면,단어,KETI_SL_0000032595,월요일
32596.0,28,2018.0,좌측면,단어,KETI_SL_0000032596,위
32597.0,28,2018.0,좌측면,단어,KETI_SL_0000032597,위에
32598.0,28,2018.0,좌측면,단어,KETI_SL_0000032598,위협
32599.0,28,2018.0,좌측면,단어,KETI_SL_0000032599,윗집
32600.0,28,2018.0,좌측면,단어,KETI_SL_0000032600,윗집사람
32601.0,28,2018.0,좌측면,단어,KETI_SL_0000032601,유리
32602.0,28,2018.0,좌측면,단어,KETI_SL_0000032602,유치원
32603.0,28,2018.0,좌측면,단어,KETI_SL_0000032603,유치원 버스
32604.0,28,2018.0,좌측면,단어,KETI_SL_0000032604,은평구
32605.0,28,2018.0,좌측면,단어,KETI_SL_0000032605,음식물
32606.0,28,2018.0,좌측면,단어,KETI_SL_0000032606,응급대원
32607.0,28,2018.0,좌측면,단어,KETI_SL_0000032607,응급처리
32608.0,28,2018.0,좌측면,단어,KETI_SL_0000032608,의사
32609.0,28,2018.0,좌측면,단어,KETI_SL_0000032609,이마
32610.0,28,2018.0,좌측면,단어,KETI_SL_0000032610,이물질
32611.0,28,2018.0,좌측면,단어,KETI_SL_0000032611,이번
32612.0,28,2018.0,좌측면,단어,KETI_SL_0000032612,이상한사람
32613.0,28,2018.0,좌측면,단어,KETI_SL_0000032613,이웃집
32614.0,28,2018.0,좌측면,단어,KETI_SL_0000032614,일요일
32615.0,28,2018.0,좌측면,단어,KETI_SL_0000032615,임산부
32616.0,28,2018.0,좌측면,단어,KETI_SL_0000032616,임신한아내
32617.0,28,2018.0,좌측면,단어,KETI_SL_0000032617,자동차
32618.0,28,2018.0,좌측면,단어,KETI_SL_0000032618,자살
32619.0,28,2018.0,좌측면,단어,KETI_SL_0000032619,자상
32620.0,28,2018.0,좌측면,단어,KETI_SL_0000032620,작년
32621.0,28,2018.0,좌측면,단어,KETI_SL_0000032621,작은방
32622.0,28,2018.0,좌측면,단어,KETI_SL_0000032622,장난감
32623.0,28,2018.0,좌측면,단어,KETI_SL_0000032623,장단지
32624.0,28,2018.0,좌측면,단어,KETI_SL_0000032624,절단
32625.0,28,2018.0,좌측면,단어,KETI_SL_0000032625,제초제
32626.0,28,2018.0,좌측면,단어,KETI_SL_0000032626,조난
32627.0,28,2018.0,좌측면,단어,KETI_SL_0000032627,종로구
32628.0,28,2018.0,좌측면,단어,KETI_SL_0000032628,주
32629.0,28,2018.0,좌측면,단어,KETI_SL_0000032629,중구
32630.0,28,2018.0,좌측면,단어,KETI_SL_0000032630,중랑구
32631.0,28,2018.0,좌측면,단어,KETI_SL_0000032631,지난
32632.0,28,2018.0,좌측면,단어,KETI_SL_0000032632,지혈대
32633.0,28,2018.0,좌측면,단어,KETI_SL_0000032633,진통제
32634.0,28,2018.0,좌측면,단어,KETI_SL_0000032634,질식
32635.0,28,2018.0,좌측면,단어,KETI_SL_0000032635,집
32636.0,28,2018.0,좌측면,단어,KETI_SL_0000032636,집단폭행
32637.0,28,2018.0,좌측면,단어,KETI_SL_0000032637,차밖
32638.0,28,2018.0,좌측면,단어,KETI_SL_0000032638,차안
32639.0,28,2018.0,좌측면,단어,KETI_SL_0000032639,창문
32640.0,28,2018.0,좌측면,단어,KETI_SL_0000032640,창백하다
32641.0,28,2018.0,좌측면,단어,KETI_SL_0000032641,체온계
32642.0,28,2018.0,좌측면,단어,KETI_SL_0000032642,총
32643.0,28,2018.0,좌측면,단어,KETI_SL_0000032643,추락
32644.0,28,2018.0,좌측면,단어,KETI_SL_0000032644,축사
32645.0,28,2018.0,좌측면,단어,KETI_SL_0000032645,출산
32646.0,28,2018.0,좌측면,단어,KETI_SL_0000032646,출혈
32647.0,28,2018.0,좌측면,단어,KETI_SL_0000032647,피나다
32648.0,28,2018.0,좌측면,단어,KETI_SL_0000032648,친구
32649.0,28,2018.0,좌측면,단어,KETI_SL_0000032649,침수
32650.0,28,2018.0,좌측면,단어,KETI_SL_0000032650,칼
32651.0,28,2018.0,좌측면,단어,KETI_SL_0000032651,코
32652.0,28,2018.0,좌측면,단어,KETI_SL_0000032652,택시
32653.0,28,2018.0,좌측면,단어,KETI_SL_0000032653,토요일
32654.0,28,2018.0,좌측면,단어,KETI_SL_0000032654,토하다
32655.0,28,2018.0,좌측면,단어,KETI_SL_0000032655,통학버스
32656.0,28,2018.0,좌측면,단어,KETI_SL_0000032656,트랙터
32657.0,28,2018.0,좌측면,단어,KETI_SL_0000032657,트럭
32658.0,28,2018.0,좌측면,단어,KETI_SL_0000032658,파도
32659.0,28,2018.0,좌측면,단어,KETI_SL_0000032659,파편
32660.0,28,2018.0,좌측면,단어,KETI_SL_0000032660,팔
32661.0,28,2018.0,좌측면,단어,KETI_SL_0000032661,팔꿈치
32662.0,28,2018.0,좌측면,단어,KETI_SL_0000032662,폭발
32663.0,28,2018.0,좌측면,단어,KETI_SL_0000032663,폭탄
32664.0,28,2018.0,좌측면,단어,KETI_SL_0000032664,폭우
32665.0,28,2018.0,좌측면,단어,KETI_SL_0000032665,폭행
32666.0,28,2018.0,좌측면,단어,KETI_SL_0000032666,학교
32667.0,28,2018.0,좌측면,단어,KETI_SL_0000032667,학생
32668.0,28,2018.0,좌측면,단어,KETI_SL_0000032668,할머니
32669.0,28,2018.0,좌측면,단어,KETI_SL_0000032669,할아버지
32670.0,28,2018.0,좌측면,단어,KETI_SL_0000032670,함몰되다
32671.0,28,2018.0,좌측면,단어,KETI_SL_0000032671,해(연)
32672.0,28,2018.0,좌측면,단어,KETI_SL_0000032672,해독제
32673.0,28,2018.0,좌측면,단어,KETI_SL_0000032673,해열제
32674.0,28,2018.0,좌측면,단어,KETI_SL_0000032674,허리
32675.0,28,2018.0,좌측면,단어,KETI_SL_0000032675,허벅지
32676.0,28,2018.0,좌측면,단어,KETI_SL_0000032676,현관
32677.0,28,2018.0,좌측면,단어,KETI_SL_0000032677,현관앞
32678.0,28,2018.0,좌측면,단어,KETI_SL_0000032678,협박
32679.0,28,2018.0,좌측면,단어,KETI_SL_0000032679,형
32680.0,28,2018.0,좌측면,단어,KETI_SL_0000032680,호흡곤란
32681.0,28,2018.0,좌측면,단어,KETI_SL_0000032681,호흡기
32682.0,28,2018.0,좌측면,단어,KETI_SL_0000032682,홍수
32683.0,28,2018.0,좌측면,단어,KETI_SL_0000032683,화상
32684.0,28,2018.0,좌측면,단어,KETI_SL_0000032684,화약
32685.0,28,2018.0,좌측면,단어,KETI_SL_0000032685,화요일
32686.0,28,2018.0,좌측면,단어,KETI_SL_0000032686,화장실
